05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,구분,모바일ID,정류소ID,정류소명,조회일자,합계,행정구역
0,0,1,1,0,4,1,2,0,1,1,1,1,2,2,0,1,0,0,승차,05236,7031002300,이현삼거리3,2019-01-01,18,대구광역시 서구 상중이동
0,0,0,1,2,2,3,0,2,0,0,0,0,0,2,1,0,0,0,하차,05236,7031002300,이현삼거리3,2019-01-01,13,대구광역시 서구 상중이동
0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,승차,09267,7031002500,이현자동차검사소건너,2019-01-01,5,대구광역시 서구 상중이동
0,0,0,0,3,0,0,1,1,1,0,0,0,1,2,1,1,0,0,하차,09267,7031002500,이현자동차검사소건너,2019-01-01,11,대구광역시 서구 상중이동
1,0,0,2,0,0,1,1,0,4,3,1,3,2,3,2,2,0,0,승차,09265,7031002400,이현자동차검사소앞,2019-01-01,25,대구광역시 서구 상중이동
0,0,1,0,1,0,0,1,2,1,0,0,1,1,1,0,1,1,0,하차,09265,7031002400,이현자동차검사소앞,2019-01-01,11,대구광역시 서구 상중이동
0,0,0,0,2,1,0,1,2,0,4,0,1,1,0,0,0,0,0,승차,01915,7031003200,이현지구대건너,2019-01-01,12,대구광역시 서구 상중이동
1,1,0,3,1,1,1,3,2,0,2,3,1,0,2,1,0,1,0,하차,01915,7031003200,이현지구대건너,2019-01-01,23,대구광역시 서구 상중이동
0,0,0,4,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,승차,01914,7031003100,이현지구대앞,2019-01-01,9,대구광역시 서구 상중이동
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,하차,01914,7031003100,이현지구대앞,2019-01-01,5,대구광역시 서구 상중이동
1,0,5,2,6,2,0,3,0,1,3,4,3,3,2,5,1,1,0,승차,05117,7031013000,인동촌시장건너,2019-01-01,42,대구광역시 서구 비산2.3동
2,0,2,2,2,0,2,3,5,4,3,2,5,8,2,2,4,2,0,하차,05117,7031013000,인동촌시장건너,2019-01-01,50,대구광역시 서구 비산2.3동
5,22,5,7,19,18,9,20,38,19,17,10,17,10,8,3,10,11,0,승차,02146,7031012900,인동촌시장입구,2019-01-01,248,대구광역시 서구 비산2.3동
0,2,4,0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,하차,02146,7031012900,인동촌시장입구,2019-01-01,12,대구광역시 서구 비산2.3동
0,0,0,1,2,0,1,3,0,1,2,1,1,0,0,0,0,0,0,승차,02576,7011023500,인산마을건너,2019-01-01,12,대구광역시 동구 공산동
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,승차,01391,7011023400,인산마을앞,2019-01-01,4,대구광역시 동구 공산동
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,01391,7011023400,인산마을앞,2019-01-01,1,대구광역시 동구 공산동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,하차,04038,7011062100,인산마을회관건너,2019-01-01,1,대구광역시 동구 공산동
0,1,0,2,0,2,2,0,1,1,2,1,7,7,9,1,6,3,0,승차,02905,7061058100,인터불고호텔건너,2019-01-01,45,대구광역시 수성구 만촌1동
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,하차,02905,7061058100,인터불고호텔건너,2019-01-01,4,대구광역시 수성구 만촌1동
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,승차,04072,7061058900,인터불고호텔앞,2019-01-01,7,대구광역시 수성구 만촌1동
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,하차,04072,7061058900,인터불고호텔앞,2019-01-01,4,대구광역시 수성구 만촌1동
1,5,5,1,11,7,15,7,15,10,13,12,19,14,7,4,6,9,0,승차,05598,7121005000,임당역1번출구,2019-01-01,161,경상북도 경산시 
0,1,0,0,0,0,0,1,1,0,3,0,0,1,5,0,2,0,0,하차,05598,7121005000,임당역1번출구,2019-01-01,14,경상북도 경산시 
0,0,0,2,1,1,1,0,2,0,0,3,0,1,1,2,6,4,0,승차,05597,7121004900,임당역2번출구,2019-01-01,24,경상북도 경산시 
0,0,3,2,1,0,0,8,1,1,1,1,5,2,2,3,2,4,0,하차,05597,7121004900,임당역2번출구,2019-01-01,36,경상북도 경산시 
2,5,4,10,9,14,9,9,17,14,9,8,11,3,8,5,4,4,0,승차,02654,7011012100,입석중학교건너,2019-01-01,145,대구광역시 동구 동촌동
0,5,9,2,5,2,5,5,6,7,5,10,6,3,3,4,1,2,0,하차,02654,7011012100,입석중학교건너,2019-01-01,80,대구광역시 동구 동촌동
0,2,5,3,7,2,3,9,8,2,5,6,7,1,3,1,2,3,0,승차,02653,7011012000,입석중학교앞,2019-01-01,69,대구광역시 동구 동촌동
0,0,2,0,2,4,0,1,2,4,3,4,4,1,3,1,5,0,0,하차,02653,7011012000,입석중학교앞,2019-01-01,36,대구광역시 동구 동촌동
1,0,1,1,0,2,0,6,4,1,1,2,4,4,0,3,1,2,0,승차,00592,7041028200,장관빌라건너,2019-01-01,33,대구광역시 달서구 송현1동
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,승차,00591,7041028300,장관빌라앞,2019-01-01,3,대구광역시 달서구 송현1동
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,하차,00591,7041028300,장관빌라앞,2019-01-01,4,대구광역시 달서구 송현1동
0,0,1,5,0,3,1,1,2,0,0,1,1,1,2,1,2,0,0,승차,01117,7041035700,장기초등학교,2019-01-01,21,대구광역시 달서구 장기동
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,하차,01117,7041035700,장기초등학교,2019-01-01,2,대구광역시 달서구 장기동
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,하차,02518,7041055700,장기초등학교1,2019-01-01,2,대구광역시 달서구 장기동
0,3,5,4,7,8,2,9,12,7,15,5,8,7,7,8,14,3,0,승차,05231,7041053700,장기초록나라건너,2019-01-01,124,대구광역시 달서구 장기동
1,4,5,2,8,6,10,12,7,7,14,8,17,7,6,4,9,4,0,하차,05231,7041053700,장기초록나라건너,2019-01-01,131,대구광역시 달서구 장기동
2,5,3,3,11,3,7,9,12,11,5,5,2,6,2,1,5,2,0,승차,01115,7041032100,장기초록나라앞,2019-01-01,94,대구광역시 달서구 장기동
0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,하차,01115,7041032100,장기초록나라앞,2019-01-01,7,대구광역시 달서구 장기동
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,하차,00384,7041052400,장기파랑새마을앞,2019-01-01,1,대구광역시 달서구 장기동
3,0,0,5,2,8,10,3,4,6,5,4,9,3,2,4,6,2,0,승차,09237,7041032200,장동초등학교건너,2019-01-01,76,대구광역시 달서구 장기동
1,0,1,0,0,1,2,0,1,0,2,0,0,1,2,1,0,0,0,하차,09237,7041032200,장동초등학교건너,2019-01-01,12,대구광역시 달서구 장기동
0,1,1,2,6,2,2,5,2,1,3,4,6,1,2,3,3,5,0,승차,02491,7041025800,장동초등학교앞,2019-01-01,49,대구광역시 달서구 장기동
0,1,1,0,1,2,0,1,0,1,1,0,1,3,1,1,1,0,2,하차,02491,7041025800,장동초등학교앞,2019-01-01,17,대구광역시 달서구 장기동
0,0,1,0,3,1,1,1,0,0,0,0,1,0,0,0,1,0,0,승차,01129,7041047100,장산초등학교건너,2019-01-01,9,대구광역시 달서구 용산1동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,하차,01129,7041047100,장산초등학교건너,2019-01-01,1,대구광역시 달서구 용산1동
0,0,0,0,2,2,0,0,0,3,4,0,0,0,0,0,0,0,0,승차,09284,7041047000,장산초등학교앞,2019-01-01,11,대구광역시 달서구 용산1동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,하차,09284,7041047000,장산초등학교앞,2019-01-01,1,대구광역시 달서구 용산1동
0,0,0,0,2,0,0,1,0,4,1,0,1,4,4,0,0,0,0,승차,01124,7041007700,장성초등학교건너,2019-01-01,17,대구광역시 달서구 장기동
0,1,3,6,2,12,10,12,9,9,14,10,8,4,3,5,7,3,0,하차,01124,7041007700,장성초등학교건너,2019-01-01,118,대구광역시 달서구 장기동
0,0,0,1,1,3,1,2,2,3,3,2,2,0,4,1,1,1,0,하차,01122,7041007600,장성초등학교앞,2019-01-01,27,대구광역시 달서구 용산1동
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,승차,05763,7301000300,장천버스터미널 종점,2019-01-01,3,경상북도 구미시 
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,승차,01969,7021052500,장태실마을건너,2019-01-01,5,대구광역시 북구 관문동
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,하차,01969,7021052500,장태실마을건너,2019-01-01,4,대구광역시 북구 관문동
0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,2,0,승차,01949,7021052600,장태실마을앞,2019-01-01,8,대구광역시 북구 관문동
1,1,0,0,1,0,0,0,0,0,2,0,0,3,1,0,1,2,0,하차,01949,7021052600,장태실마을앞,2019-01-01,12,대구광역시 북구 관문동
2,3,3,2,8,6,3,4,4,2,2,2,0,4,4,0,1,1,0,승차,00114,7001007100,적십자혈액원건너,2019-01-01,51,대구광역시 중구 성내3동
0,1,0,0,1,0,2,2,1,1,0,1,1,1,0,0,0,1,0,하차,00114,7001007100,적십자혈액원건너,2019-01-01,12,대구광역시 중구 성내3동
0,1,4,11,4,2,1,0,3,2,0,2,1,0,2,2,0,0,0,승차,05258,7001007000,적십자혈액원앞,2019-01-01,35,대구광역시 중구 성내3동
0,0,0,0,0,1,3,0,1,3,1,4,2,3,3,0,2,0,0,하차,05258,7001007000,적십자혈액원앞,2019-01-01,23,대구광역시 중구 성내3동
0,1,2,0,0,0,0,0,2,0,2,2,1,0,1,0,1,1,0,승차,01742,7011046300,전기안전공사건너,2019-01-01,13,대구광역시 동구 효목1동
0,0,2,3,1,4,2,2,2,3,0,0,3,1,0,0,1,1,0,하차,01742,7011046300,전기안전공사건너,2019-01-01,25,대구광역시 동구 효목1동
0,1,2,3,1,3,2,4,3,4,3,0,3,7,2,2,0,3,0,승차,01889,7011046200,전기안전공사앞,2019-01-01,43,대구광역시 동구 신암4동
0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,하차,01889,7011046200,전기안전공사앞,2019-01-01,4,대구광역시 동구 신암4동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,승차,00338,7021042400,전기재료관1,2019-01-01,2,대구광역시 북구 산격2동
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,하차,00338,7021042400,전기재료관1,2019-01-01,4,대구광역시 북구 산격2동
0,0,1,0,0,2,1,0,2,0,2,1,0,1,0,0,0,0,0,하차,00337,7021047600,전기재료관2,2019-01-01,10,대구광역시 북구 산격2동
0,0,1,0,0,1,3,4,8,1,2,10,2,5,3,5,12,0,0,승차,09029,7041052700,전자관,2019-01-01,57,대구광역시 북구 산격2동
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,하차,09029,7041052700,전자관,2019-01-01,4,대구광역시 북구 산격2동
0,3,4,5,7,2,10,4,6,3,3,8,7,8,6,2,6,3,0,승차,02116,7021042500,전자상가,2019-01-01,87,대구광역시 북구 산격2동
0,0,2,0,0,3,1,2,2,0,2,4,3,0,1,1,3,0,0,하차,02116,7021042500,전자상가,2019-01-01,24,대구광역시 북구 산격2동
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,승차,02648,7111021800,정대1리(바깥매남),2019-01-01,3,대구광역시 달성군 가창면
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,승차,02649,7111021700,정대1리(안매남),2019-01-01,1,대구광역시 달성군 가창면
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,승차,02972,7111066300,정대2리(마내미골)종점,2019-01-01,3,대구광역시 달성군 가창면
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,승차,02971,7111066200,정대2리(잿들마을)건너,2019-01-01,1,대구광역시 달성군 가창면
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,승차,02969,7111066000,정대2리마을회관건너,2019-01-01,1,대구광역시 달성군 가창면
0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,승차,03044,7111035300,정대리(대구미술광장),2019-01-01,3,대구광역시 달성군 가창면
0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,승차,01549,7111047900,정대숲,2019-01-01,4,대구광역시 달성군 가창면
3,2,5,4,5,3,7,5,11,4,3,11,8,1,9,9,4,2,0,승차,09012,7011015300,정동고등학교건너,2019-01-01,96,대구광역시 동구 안심2동
0,1,2,8,1,3,5,4,5,4,2,4,5,0,7,3,4,2,0,하차,09012,7011015300,정동고등학교건너,2019-01-01,60,대구광역시 동구 안심2동
2,8,7,4,5,6,9,9,11,12,11,8,9,14,3,8,3,3,0,승차,01254,7011015400,정동고등학교앞,2019-01-01,132,대구광역시 동구 안심2동
0,0,2,0,0,4,4,2,0,0,1,2,0,5,0,0,0,0,0,하차,01254,7011015400,정동고등학교앞,2019-01-01,20,대구광역시 동구 안심2동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,승차,02823,7041058300,정부대구지방합동청사건너,2019-01-01,1,대구광역시 달서구 진천동
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,02823,7041058300,정부대구지방합동청사건너,2019-01-01,1,대구광역시 달서구 진천동
0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,3,1,0,승차,02820,7041058200,정부대구지방합동청사앞,2019-01-01,10,대구광역시 달서구 진천동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,하차,02820,7041058200,정부대구지방합동청사앞,2019-01-01,3,대구광역시 달서구 진천동
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,하차,02750,7041058500,정부대구지방합동청사후문1,2019-01-01,2,대구광역시 달서구 진천동
0,0,0,0,1,0,0,0,3,1,1,2,2,0,1,1,1,0,0,승차,03861,7041059200,정부대구지방합동청사후문2,2019-01-01,13,대구광역시 달서구 진천동
0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,하차,03861,7041059200,정부대구지방합동청사후문2,2019-01-01,6,대구광역시 달서구 진천동
0,0,0,0,1,0,0,0,0,2,0,2,1,1,0,0,1,2,0,승차,09271,7061059100,정평성당건너,2019-01-01,10,대구광역시 수성구 고산3동
1,0,1,0,0,1,0,1,2,1,1,0,0,3,2,1,0,1,0,하차,09271,7061059100,정평성당건너,2019-01-01,15,대구광역시 수성구 고산3동
0,0,0,1,2,0,0,0,0,0,1,2,1,0,1,0,0,1,0,승차,04107,7121033700,정평성당앞,2019-01-01,9,경상북도 경산시 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,하차,04107,7121033700,정평성당앞,2019-01-01,2,경상북도 경산시 
3,5,4,7,3,4,5,6,8,9,9,13,16,12,6,2,11,3,0,승차,05601,7121005300,정평역1번출구,2019-01-01,126,경상북도 경산시 
0,1,2,1,0,2,0,0,3,2,3,1,3,1,4,0,1,1,0,하차,05601,7121005300,정평역1번출구,2019-01-01,25,경상북도 경산시 
0,0,2,1,3,2,3,5,4,2,3,4,4,8,7,4,4,10,0,승차,,3600090700,정평역2번출구,2019-01-01,66,경상북도 경산시 
0,1,0,0,0,0,1,1,0,1,3,3,3,4,0,0,2,0,0,하차,,3600090700,정평역2번출구,2019-01-01,19,경상북도 경산시 
0,1,4,1,0,2,2,0,1,2,6,3,6,4,2,4,11,3,0,승차,05600,7121005200,정평역3번출구,2019-01-01,52,경상북도 경산시 
0,0,0,1,0,2,0,2,0,3,0,2,0,3,0,1,2,0,0,하차,05600,7121005200,정평역3번출구,2019-01-01,16,경상북도 경산시 
0,5,4,6,12,5,7,8,22,11,10,4,10,4,5,5,9,4,0,승차,05599,7121005100,정평역4번출구,2019-01-01,131,경상북도 경산시 
1,0,0,2,0,4,0,0,7,2,1,1,3,3,1,1,2,3,0,하차,05599,7121005100,정평역4번출구,2019-01-01,31,경상북도 경산시 
1,7,3,4,22,6,8,11,11,17,9,9,18,8,12,5,12,10,3,승차,05193,7061014600,정화우방팔레스,2019-01-01,176,대구광역시 수성구 중동
0,3,2,2,4,3,3,0,7,4,7,4,5,5,7,7,2,3,1,하차,05193,7061014600,정화우방팔레스,2019-01-01,69,대구광역시 수성구 중동
1,5,4,16,17,20,29,30,32,32,24,34,28,20,15,20,7,5,0,승차,05081,7061014800,정화우방팔레스건너,2019-01-01,339,대구광역시 수성구 상동
0,0,0,1,2,3,4,2,6,1,5,6,3,1,4,3,1,0,0,하차,05081,7061014800,정화우방팔레스건너,2019-01-01,42,대구광역시 수성구 상동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,승차,,7181074100,정훈수목원,2019-01-01,1,경상북도 칠곡군 
0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,승차,01431,7041044600,제일규산,2019-01-01,5,대구광역시 달서구 월성2동
1,6,2,2,8,13,14,7,11,13,19,11,17,12,7,2,7,0,0,승차,00725,7041009900,제일여자상업고등학교건너,2019-01-01,152,대구광역시 달서구 본리동
0,3,0,3,2,3,8,2,2,2,6,5,7,3,4,6,11,5,0,하차,00725,7041009900,제일여자상업고등학교건너,2019-01-01,72,대구광역시 달서구 본리동
2,5,7,14,15,21,23,26,27,11,22,20,25,15,19,10,7,7,0,승차,00726,7041009800,제일여자상업고등학교앞,2019-01-01,276,대구광역시 달서구 성당2동
0,2,1,1,4,3,3,4,2,4,3,4,5,1,4,1,0,2,1,하차,00726,7041009800,제일여자상업고등학교앞,2019-01-01,45,대구광역시 달서구 성당2동
2,4,2,6,13,12,13,19,25,11,9,24,16,10,6,5,10,5,0,승차,09226,7111068800,제일풍경채건너,2019-01-01,192,대구광역시 달성군 현풍면
0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,하차,09226,7111068800,제일풍경채건너,2019-01-01,5,대구광역시 달성군 현풍면
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,승차,03978,7111073400,제일풍경채센트럴건너,2019-01-01,4,대구광역시 달성군 유가면
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,하차,03978,7111073400,제일풍경채센트럴건너,2019-01-01,1,대구광역시 달성군 유가면
2,3,4,6,6,7,7,17,7,11,2,7,2,3,1,4,1,0,0,승차,09224,7111073500,제일풍경채센트럴앞,2019-01-01,90,대구광역시 달성군 유가면
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,하차,09224,7111073500,제일풍경채센트럴앞,2019-01-01,4,대구광역시 달성군 유가면
2,7,4,2,3,1,1,1,2,0,0,2,4,2,1,3,1,3,0,승차,02886,7111068700,제일풍경채앞,2019-01-01,39,대구광역시 달성군 현풍면
0,2,0,0,0,1,4,1,0,0,1,4,1,3,6,4,1,1,0,하차,02886,7111068700,제일풍경채앞,2019-01-01,29,대구광역시 달성군 현풍면
2,3,3,2,4,2,1,0,8,4,0,9,1,2,0,2,6,1,0,승차,09108,7041005700,조달청건너,2019-01-01,50,대구광역시 달서구 이곡1동
0,1,0,0,1,0,1,4,4,6,9,6,5,1,2,0,1,2,0,하차,09108,7041005700,조달청건너,2019-01-01,43,대구광역시 달서구 이곡1동
0,1,2,2,2,2,0,5,5,1,5,2,2,1,2,0,2,1,0,승차,05014,7041005600,조달청앞,2019-01-01,35,대구광역시 달서구 이곡1동
0,0,0,0,1,0,0,0,1,1,0,0,2,1,1,1,1,0,0,하차,05014,7041005600,조달청앞,2019-01-01,9,대구광역시 달서구 이곡1동
0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,승차,01451,7041055400,조암네거리1,2019-01-01,5,대구광역시 달서구 월성1동
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,하차,01451,7041055400,조암네거리1,2019-01-01,3,대구광역시 달서구 월성1동
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,하차,01509,7041055500,조암네거리2,2019-01-01,1,대구광역시 달서구 월성1동
0,0,1,0,2,0,2,1,1,2,0,6,1,8,5,5,3,10,0,승차,09282,7041054700,조암초등학교건너,2019-01-01,47,대구광역시 달서구 월성1동
0,1,0,0,0,0,0,0,1,2,0,2,3,1,1,0,0,2,0,하차,09282,7041054700,조암초등학교건너,2019-01-01,13,대구광역시 달서구 월성1동
2,2,0,1,0,5,8,11,16,16,26,12,19,30,12,16,21,17,1,승차,09235,7041054400,조암초등학교앞,2019-01-01,215,대구광역시 달서구 월성1동
0,0,0,0,0,1,2,0,0,3,1,0,1,0,1,1,1,1,0,하차,09235,7041054400,조암초등학교앞,2019-01-01,12,대구광역시 달서구 월성1동
1,0,2,4,11,14,5,11,17,16,12,11,11,10,5,6,3,1,0,승차,00269,7021029800,조야동(종점),2019-01-01,140,대구광역시 북구 무태조야동
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,하차,00269,7021029800,조야동(종점),2019-01-01,2,대구광역시 북구 무태조야동
0,0,0,1,0,0,0,2,1,0,1,4,0,0,0,0,0,0,0,승차,03946,7021060400,조야초등학교건너,2019-01-01,9,대구광역시 북구 무태조야동
0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,하차,03946,7021060400,조야초등학교건너,2019-01-01,3,대구광역시 북구 무태조야동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,승차,04035,7011061500,조양회관,2019-01-01,1,대구광역시 동구 효목1동
0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,하차,04035,7011061500,조양회관,2019-01-01,5,대구광역시 동구 효목1동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,하차,04074,7011063200,조양회관건너,2019-01-01,1,대구광역시 동구 효목1동
1,0,4,0,1,4,2,3,3,8,2,2,5,1,1,0,0,0,0,승차,03588,7011034500,조일고등학교(종점),2019-01-01,37,대구광역시 동구 해안동
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,하차,03588,7011034500,조일고등학교(종점),2019-01-01,1,대구광역시 동구 해안동
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,승차,01522,7111002000,주1리1,2019-01-01,1,대구광역시 달성군 가창면
0,0,0,0,0,3,1,0,3,0,1,0,0,0,1,0,1,0,0,승차,01539,7111046100,주1리2,2019-01-01,10,대구광역시 달성군 가창면
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,하차,01539,7111046100,주1리2,2019-01-01,3,대구광역시 달성군 가창면
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,승차,01537,7111046400,주2리1,2019-01-01,2,대구광역시 달성군 가창면
0,0,2,2,3,0,0,1,1,2,0,0,0,0,1,0,2,1,0,승차,03153,7111060600,죽곡2지구1,2019-01-01,15,대구광역시 달성군 다사읍
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,03153,7111060600,죽곡2지구1,2019-01-01,1,대구광역시 달성군 다사읍
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,승차,03154,7111060700,죽곡2지구2,2019-01-01,2,대구광역시 달성군 다사읍
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,하차,03154,7111060700,죽곡2지구2,2019-01-01,2,대구광역시 달성군 다사읍
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,하차,02812,7111062200,죽곡푸르지오2단지1,2019-01-01,2,대구광역시 달성군 다사읍
0,0,0,3,1,1,1,0,0,1,0,0,1,3,0,1,0,0,0,승차,02813,7111062300,죽곡푸르지오2단지2,2019-01-01,12,대구광역시 달성군 다사읍
0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,하차,02813,7111062300,죽곡푸르지오2단지2,2019-01-01,3,대구광역시 달성군 다사읍
0,0,2,1,0,2,2,4,3,8,2,3,6,3,2,4,4,0,0,승차,01316,7041053900,죽전119안전센터건너,2019-01-01,46,대구광역시 달서구 죽전동
0,1,1,0,0,0,1,2,0,2,1,1,4,2,1,0,1,2,0,하차,01316,7041053900,죽전119안전센터건너,2019-01-01,19,대구광역시 달서구 죽전동
0,7,4,2,5,2,3,1,4,5,6,4,5,6,9,2,2,1,3,승차,01314,7041002800,죽전119안전센터앞,2019-01-01,71,대구광역시 달서구 죽전동
0,1,0,1,1,1,0,0,0,2,2,2,1,1,2,3,1,0,0,하차,01314,7041002800,죽전119안전센터앞,2019-01-01,18,대구광역시 달서구 죽전동
1,0,0,0,2,0,1,4,4,2,8,0,1,6,0,0,2,1,0,승차,05125,7031004000,죽전그린빌건너,2019-01-01,32,대구광역시 달서구 용산1동
0,0,0,0,2,1,2,2,2,1,4,2,1,2,7,2,3,0,0,하차,05125,7031004000,죽전그린빌건너,2019-01-01,31,대구광역시 달서구 용산1동
1,5,5,2,10,9,5,11,12,11,4,2,11,8,11,4,0,1,0,승차,01332,7041002900,죽전그린빌앞,2019-01-01,112,대구광역시 달서구 죽전동
0,1,0,2,2,0,2,1,0,1,1,0,3,4,0,2,1,0,0,하차,01332,7041002900,죽전그린빌앞,2019-01-01,20,대구광역시 달서구 죽전동
4,1,5,7,15,13,20,16,23,17,26,22,22,30,21,27,34,25,1,승차,01119,7041008200,죽전네거리1,2019-01-01,329,대구광역시 달서구 감삼동
1,1,3,2,2,4,2,7,2,3,2,4,4,7,2,2,5,3,0,하차,01119,7041008200,죽전네거리1,2019-01-01,56,대구광역시 달서구 감삼동
0,9,7,5,9,7,16,16,21,13,24,22,18,22,21,23,12,24,2,승차,01120,7041008300,죽전네거리2,2019-01-01,271,대구광역시 달서구 죽전동
0,3,0,3,3,3,1,3,3,8,4,3,7,5,4,2,2,2,0,하차,01120,7041008300,죽전네거리2,2019-01-01,56,대구광역시 달서구 죽전동
0,1,1,1,2,0,1,1,2,3,1,1,4,1,0,1,1,1,0,승차,03887,7041059900,죽전네거리3,2019-01-01,22,대구광역시 달서구 죽전동
0,0,0,1,0,2,0,0,1,2,1,2,2,1,1,0,0,0,0,하차,03887,7041059900,죽전네거리3,2019-01-01,13,대구광역시 달서구 죽전동
1,6,6,8,4,6,7,4,5,8,9,8,10,9,3,5,5,4,0,승차,02550,7001007200,중구보건소건너,2019-01-01,108,대구광역시 중구 성내3동
